route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
16611,c_20276_b_33503_d_31,t_1228031_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227995_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228033_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228034_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228035_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228036_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228037_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228038_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228039_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228040_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228041_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228042_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227996_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227972_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227998_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227952_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227950_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228000_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228104_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228103_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228085_b_33503_tn_0,,West & South,0,162566,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228084_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228001_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228002_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228003_b_33503_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227953_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227951_b_33503_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228079_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228077_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227954_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227955_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227956_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227957_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227958_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227959_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227971_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227973_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227993_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227994_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227997_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1227999_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228029_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228030_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228032_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228073_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228074_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228075_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228076_b_33503_tn_0,,Turlock Transit Center,1,162566,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228105_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228083_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228082_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228081_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228080_b_33503_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_31,t_1228078_b_33503_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228270_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228281_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228244_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228243_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228242_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228241_b_33503_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228240_b_33503_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228239_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228238_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228237_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228236_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228195_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228186_b_33503_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228180_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228178_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228170_b_33503_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228161_b_33503_tn_0,,West & South,0,162570,p_1227890,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228254_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228255_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228167_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228256_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228144_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228143_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228245_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228247_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228248_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228249_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228250_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228234_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228251_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228193_b_33503_tn_0,,Turlock Transit Center,1,162570,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228188_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228252_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_20276_b_33503_d_32,t_1228253_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557440_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557373_b_31122_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557438_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557443_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557446_b_31122_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557447_b_31122_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557453_b_31122_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557455_b_31122_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557456_b_31122_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557490_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557491_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557492_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557493_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557496_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557497_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557498_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557499_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557503_b_31122_tn_0,,West & South,0,162571,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557506_b_31122_tn_0,,West & South,0,162573,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557511_b_31122_tn_0,,West & South,0,162578,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557551_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557552_b_31122_tn_0,,West & South,0,162574,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557494_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557433_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557434_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557435_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557436_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557437_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557502_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557439_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557441_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557442_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557445_b_31122_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557504_b_31122_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557505_b_31122_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557451_b_31122_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557452_b_31122_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557454_b_31122_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557508_b_31122_tn_0,,Turlock Transit Center,1,162573,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557553_b_31122_tn_0,,Turlock Transit Center,1,162574,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557495_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557500_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557501_b_31122_tn_0,,Turlock Transit Center,1,162571,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_31,t_1557376_b_31122_tn_0,,Turlock Transit Center,1,162578,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557619_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557624_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557661_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557622_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557378_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557625_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557620_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557626_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557386_b_31122_tn_0,,West & South,0,162565,p_1227890,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557571_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557380_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557570_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557627_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557658_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557660_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557623_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557621_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16611,c_22034_b_31122_d_32,t_1557379_b_31122_tn_0,,Turlock Transit Center,1,162565,p_1227886,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228023_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228025_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228026_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228027_b_33503_tn_0,,Linwood & Lander,0,162577,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228028_b_33503_tn_0,,Linwood & Lander,0,162577,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228050_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228051_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228053_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228065_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228066_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228068_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228070_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228071_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227942_b_33503_tn_0,,Linwood & Lander,0,162577,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227944_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227975_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227977_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227979_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227982_b_33503_tn_0,,Linwood & Lander,0,162573,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227983_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227984_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228016_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228017_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228020_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228021_b_33503_tn_0,,Linwood & Lander,0,162577,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228022_b_33503_tn_0,,Linwood & Lander,0,162565,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228024_b_33503_tn_0,,Linwood & Lander,0,162577,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227976_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227943_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227945_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227946_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227947_b_33503_tn_0,,Turlock Transit Center,1,162577,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227948_b_33503_tn_0,,Turlock Transit Center,1,162577,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227949_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227974_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227978_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227980_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227981_b_33503_tn_0,,Turlock Transit Center,1,162577,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227985_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227986_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227987_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227988_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227989_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227990_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227991_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1227992_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228018_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228019_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228049_b_33503_tn_0,,Turlock Transit Center,1,162577,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228052_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228064_b_33503_tn_0,,Turlock Transit Center,1,162577,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228067_b_33503_tn_0,,Turlock Transit Center,1,162569,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228069_b_33503_tn_0,,Turlock Transit Center,1,162565,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_31,t_1228072_b_33503_tn_0,,Turlock Transit Center,1,162573,p_1227892,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228175_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228286_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228149_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228147_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228190_b_33503_tn_0,,Linwood & Lander,0,162569,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228265_b_33503_tn_0,,Linwood & Lander,0,162571,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228263_b_33503_tn_0,,Linwood & Lander,0,162571,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228191_b_33503_tn_0,,Linwood & Lander,0,162572,p_1227889,,,,,,,,,,,,
16612,c_20276_b_33503_d_32,t_1228166_b_33503_tn_0,,Linwood & Lander,0,162572,p_1227889,,,,,,,,,,,,
